Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Human Aspects of IT for the Aged Population. Acceptance, Communication and Participation","Lecture Notes in Computer Science","","","","10.1007/978-3-319-92034-4","Jia ZhouGavriel Salvendy","2018","http://link.springer.com/book/10.1007/978-3-319-92034-4","Book"
"Flexible Query Answering Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-86967-0","Troels AndreasenGuy De TréProf. Janusz KacprzykProf. Dr. Henrik Legind LarsenGloria BordognaSławomir Zadrożny","2021","http://link.springer.com/book/10.1007/978-3-030-86967-0","Book"
"Boosting Collaborative Networks 4.0","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-030-62412-5","Prof. Dr. Luis M. Camarinha-MatosProf. Dr. Hamideh AfsarmaneshDr. Angel Ortiz","2020","http://link.springer.com/book/10.1007/978-3-030-62412-5","Book"
"Telematics and Computing","Communications in Computer and Information Science","","","","10.1007/978-3-030-03763-5","Miguel Felix Mata-RiveraRoberto Zagal-Flores","2018","http://link.springer.com/book/10.1007/978-3-030-03763-5","Book"
"Advances in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-01818-3","Yong GaoNathalie Japkowicz","2009","http://link.springer.com/book/10.1007/978-3-642-01818-3","Book"
"Language and Automata Theory and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-28332-1","Adrian-Horia DediuCarlos Martín-Vide","2012","http://link.springer.com/book/10.1007/978-3-642-28332-1","Book"
"Computational Intelligence and Security","Lecture Notes in Computer Science","","","","10.1007/11596981","Yue HaoJiming LiuYu-Ping WangYiu-ming CheungHujun YinLicheng JiaoJianfeng MaYong-Chang Jiao","2005","http://link.springer.com/book/10.1007/11596981","Book"
"Intelligent Information and Database Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-12145-6","Ngoc Thanh NguyenManh Thanh LeJerzy Świątek","2010","http://link.springer.com/book/10.1007/978-3-642-12145-6","Book"
"Coordination Models and Languages","Lecture Notes in Computer Science","","","","10.1007/978-3-030-78142-2","Ferruccio DamianiDr. Ornela Dardha","2021","http://link.springer.com/book/10.1007/978-3-030-78142-2","Book"
"PRICAI 2019: Trends in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-030-29908-8","Abhaya C. NayakAlok Sharma","2019","http://link.springer.com/book/10.1007/978-3-030-29908-8","Book"
"PRICAI 2004: Trends in Artificial Intelligence","Lecture Notes in Computer Science","","","","10.1007/b99563","Chengqi ZhangHans W. GuesgenWai-Kiang Yeap","2004","http://link.springer.com/book/10.1007/b99563","Book"
"Intelligent Robotics and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-031-13844-7","Honghai LiuZhouping YinProf. Lianqing LiuLi JiangProf. Guoying GuXinyu WuWeihong Ren","2022","http://link.springer.com/book/10.1007/978-3-031-13844-7","Book"
"Advances of Science and Technology","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-93712-6","Mulatu Liyew Berihun","2022","http://link.springer.com/book/10.1007/978-3-030-93712-6","Book"
"Learning Software Organizations","Lecture Notes in Computer Science","","","","10.1007/BFb0101406","Günther RuheFrank Bomarius","2000","http://link.springer.com/book/10.1007/BFb0101406","Book"
"Types for Proofs and Programs","Lecture Notes in Computer Science","","","","10.1007/3-540-61780-9","Stefano BerardiMario Coppo","1996","http://link.springer.com/book/10.1007/3-540-61780-9","Book"
"Foundations of Augmented Cognition: Neuroergonomics and Operational Neuroscience","Lecture Notes in Computer Science","","","","10.1007/978-3-319-39952-2","Dylan D. SchmorrowCali M. Fidopiastis","2016","http://link.springer.com/book/10.1007/978-3-319-39952-2","Book"
"Interactive Collaborative Robotics","Lecture Notes in Computer Science","","","","10.1007/978-3-319-66471-2","Andrey RonzhinGerhard RigollRoman Meshcheryakov","2017","http://link.springer.com/book/10.1007/978-3-319-66471-2","Book"
"Medical Image Computing and Computer-Assisted Intervention – MICCAI 2014","Lecture Notes in Computer Science","","","","10.1007/978-3-319-10443-0","Polina GollandNobuhiko HataChristian BarillotJoachim HorneggerRobert Howe","2014","http://link.springer.com/book/10.1007/978-3-319-10443-0","Book"
"Computer and Information Sciences","Communications in Computer and Information Science","","","","10.1007/978-3-319-47217-1","Tadeusz CzachórskiErol GelenbeKrzysztof GrochlaRicardo Lent","2016","http://link.springer.com/book/10.1007/978-3-319-47217-1","Book"
"Image Analysis and Processing – ICIAP 2011","Lecture Notes in Computer Science","","","","10.1007/978-3-642-24085-0","Giuseppe MainoGian Luca Foresti","2011","http://link.springer.com/book/10.1007/978-3-642-24085-0","Book"
"Human-Computer Interaction – INTERACT 2011","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23765-2","Pedro CamposNicholas GrahamJoaquim JorgeNuno NunesPhilippe PalanqueMarco Winckler","2011","http://link.springer.com/book/10.1007/978-3-642-23765-2","Book"
"Recent Trends in Image Processing and Pattern Recognition","Communications in Computer and Information Science","","","","10.1007/978-3-031-07005-1","Dr. KC SantoshRavindra HegadiUmapada Pal","2022","http://link.springer.com/book/10.1007/978-3-031-07005-1","Book"
"Advances in Information Technology","Communications in Computer and Information Science","","","","10.1007/978-3-319-03783-7","Borworn PapasratornNipon CharoenkitkarnVajirasak VanijjaVithida Chongsuphajaisiddhi","2013","http://link.springer.com/book/10.1007/978-3-319-03783-7","Book"
"Applications and Innovations in Intelligent Systems XIII","","","","","10.1007/1-84628-224-1","Professor Ann Macintosh BSc, CEngRichard Ellis BSc, MScDr Tony Allen PhD","2006","http://link.springer.com/book/10.1007/1-84628-224-1","Book"
"Computational Science – ICCS 2019","Lecture Notes in Computer Science","","","","10.1007/978-3-030-22750-0","Dr. João M. F. RodriguesDr. Pedro J. S. CardosoDr. Jânio MonteiroProf. Roberto LamDr. Valeria V. KrzhizhanovskayaMichael H. LeesJack J. DongarraPeter M.A. Sloot","2019","http://link.springer.com/book/10.1007/978-3-030-22750-0","Book"
"Principles of Security and Trust","Lecture Notes in Computer Science","","","","10.1007/978-3-030-17138-4","Prof. Flemming NielsonDr. David Sands","2019","http://link.springer.com/book/10.1007/978-3-030-17138-4","Book"
"Adaptive and Natural Computing Algorithms","Lecture Notes in Computer Science","","","","10.1007/978-3-540-71629-7","Bartlomiej BeliczynskiAndrzej DzielinskiMarcin IwanowskiBernardete Ribeiro","2007","http://link.springer.com/book/10.1007/978-3-540-71629-7","Book"
"Theorem Proving in Higher Order Logics","Lecture Notes in Computer Science","","","","10.1007/3-540-44755-5","Richard J. BoultonPaul B. Jackson","2001","http://link.springer.com/book/10.1007/3-540-44755-5","Book"
"Advanced Intelligent Computing Theories and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-14922-1","De-Shuang HuangZhongming ZhaoVitoantonio BevilacquaJuan Carlos Figueroa","2010","http://link.springer.com/book/10.1007/978-3-642-14922-1","Book"
"Computational Intelligence, Communications, and Business Analytics","Communications in Computer and Information Science","","","","10.1007/978-981-13-8578-0","Dr. Jyotsna Kumar MandalSomnath MukhopadhyayDr. Paramartha DuttaDr. Kousik Dasgupta","2019","http://link.springer.com/book/10.1007/978-981-13-8578-0","Book"
"Quantum Interaction","Lecture Notes in Computer Science","","","","10.1007/978-3-319-15931-7","Harald AtmanspacherClaudia BergomiThomas FilkKirsty Kitto","2015","http://link.springer.com/book/10.1007/978-3-319-15931-7","Book"
"Computer Aided Verification","Lecture Notes in Computer Science","","","","10.1007/978-3-030-53291-8","Dr. Shuvendu K. LahiriProf. Chao Wang","2020","http://link.springer.com/book/10.1007/978-3-030-53291-8","Book"
"End-User Development","Lecture Notes in Computer Science","","","","10.1007/978-3-030-79840-6","Prof. Dr. Daniela FogliDaniel TetterooBarbara Rita BarricelliSimone BorsciPanos MarkopoulosGeorge A. Papadopoulos","2021","http://link.springer.com/book/10.1007/978-3-030-79840-6","Book"
"Advances in Information Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-36077-8","Tatyana Yakhno","2002","http://link.springer.com/book/10.1007/3-540-36077-8","Book"
"Leveraging Applications of Formal Methods, Verification, and Validation","Communications in Computer and Information Science","","","","10.1007/978-3-642-34781-8","Reiner HähnleJens KnoopTiziana MargariaDietmar SchreinerBernhard Steffen","2012","http://link.springer.com/book/10.1007/978-3-642-34781-8","Book"
"Artificial Neural Networks — ICANN 2002","Lecture Notes in Computer Science","","","","10.1007/3-540-46084-5","José R. Dorronsoro","2002","http://link.springer.com/book/10.1007/3-540-46084-5","Book"
"Multimedia Communications, Services and Security","Communications in Computer and Information Science","","","","10.1007/978-3-642-21512-4","Andrzej DziechAndrzej Czyżewski","2011","http://link.springer.com/book/10.1007/978-3-642-21512-4","Book"
"Machine Learning, Image Processing, Network Security and Data Sciences","Communications in Computer and Information Science","","","","10.1007/978-981-15-6315-7","Arup BhattacharjeeSamir Kr. BorgohainBadal SoniGyanendra VermaDr. Xiao-Zhi Gao","2020","http://link.springer.com/book/10.1007/978-981-15-6315-7","Book"
"Rough Sets, Fuzzy Sets, Data Mining, and Granular Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-25783-9","Yiyu YaoQinghua HuHong YuProf. Dr. Jerzy W. Grzymala-Busse","2015","http://link.springer.com/book/10.1007/978-3-319-25783-9","Book"
"Data and Knowledge Engineering","Lecture Notes in Computer Science","","","","10.1007/978-3-642-34679-8","Yang XiangMukaddim PathanXiaohui TaoHua Wang","2012","http://link.springer.com/book/10.1007/978-3-642-34679-8","Book"
"Digital Human Modeling and Applications in Health, Safety, Ergonomics and Risk Management. Posture, Motion and Health","Lecture Notes in Computer Science","","","","10.1007/978-3-030-49904-4","Assoc. Prof. Vincent G. Duffy","2020","http://link.springer.com/book/10.1007/978-3-030-49904-4","Book"
"Knowledge Science, Engineering and Management","Lecture Notes in Computer Science","","","","10.1007/978-3-030-55130-8","Prof. Gang LiHeng Tao ShenYe YuanXiaoyang WangHuawen LiuXiang Zhao","2020","http://link.springer.com/book/10.1007/978-3-030-55130-8","Book"
"Reproducible Research in Pattern Recognition","Lecture Notes in Computer Science","","","","10.1007/978-3-030-76423-4","Bertrand KerautretMiguel ColomAdrien KrähenbühlProf. Daniel LoprestiPascal MonasseHugues Talbot","2021","http://link.springer.com/book/10.1007/978-3-030-76423-4","Book"
"Structural, Syntactic, and Statistical Pattern Recognition","Lecture Notes in Computer Science","","","","10.1007/11815921","Dit-Yan YeungJames T. KwokAna FredFabio RoliDick de Ridder","2006","http://link.springer.com/book/10.1007/11815921","Book"
"Electronic Government and the Information Systems Perspective","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15172-9","Kim Normann AndersenEnrico FrancesconiÅke GrönlundTom M. van Engers","2010","http://link.springer.com/book/10.1007/978-3-642-15172-9","Book"
"Computer-Human Interaction. Cognitive Effects of Spatial Interaction, Learning, and Ability","Lecture Notes in Computer Science","","","","10.1007/978-3-319-16940-8","Theodor WyeldPaul CalderHaifeng Shen","2015","http://link.springer.com/book/10.1007/978-3-319-16940-8","Book"
"Human-Computer Interaction – INTERACT 2015","Lecture Notes in Computer Science","","","","10.1007/978-3-319-22668-2","Julio AbascalSimone BarbosaMirko FetterTom GrossPhilippe PalanqueMarco Winckler","2015","http://link.springer.com/book/10.1007/978-3-319-22668-2","Book"
"Truth Maintenance Systems","Lecture Notes in Computer Science","","","","10.1007/BFb0037025","João Pavão MartinsMichael Reinfrank","1991","http://link.springer.com/book/10.1007/BFb0037025","Book"
"Scalable Uncertainty Management","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04388-8","Lluís GodoAndrea Pugliese","2009","http://link.springer.com/book/10.1007/978-3-642-04388-8","Book"
"Knowledge Discovery in Databases: PKDD 2005","Lecture Notes in Computer Science","","","","10.1007/11564126","Alípio Mário JorgeLuís TorgoPavel BrazdilRui CamachoJoão Gama","2005","http://link.springer.com/book/10.1007/11564126","Book"
"Soft Computing in Data Science","Communications in Computer and Information Science","","","","10.1007/978-981-10-7242-0","Azlinah MohamedMichael W. BerryBee Wah Yap","2017","http://link.springer.com/book/10.1007/978-981-10-7242-0","Book"
"Unconventional Computation and Natural Computation","Lecture Notes in Computer Science","","","","10.1007/978-3-030-19311-9","Prof. Ian McQuillanShinnosuke Seki","2019","http://link.springer.com/book/10.1007/978-3-030-19311-9","Book"
"Certified Programs and Proofs","Lecture Notes in Computer Science","","","","10.1007/978-3-642-25379-9","Jean-Pierre JouannaudZhong Shao","2011","http://link.springer.com/book/10.1007/978-3-642-25379-9","Book"
"The Multi-Agent Programming Contest 2019","Lecture Notes in Computer Science","","","","10.1007/978-3-030-59299-8","Tobias AhlbrechtJürgen DixNiklas FiekasTabajara Krausburg","2020","http://link.springer.com/book/10.1007/978-3-030-59299-8","Book"
"Advanced Data Mining and Applications","Lecture Notes in Computer Science","","","","10.1007/978-3-642-17313-4","Longbing CaoJiang ZhongYong Feng","2010","http://link.springer.com/book/10.1007/978-3-642-17313-4","Book"
"Abstract State Machines, Alloy, B, TLA, VDM, and Z","Lecture Notes in Computer Science","","","","10.1007/978-3-319-91271-4","Michael ButlerAlexander RaschkeThai Son HoangKlaus Reichl","2018","http://link.springer.com/book/10.1007/978-3-319-91271-4","Book"
"Wireless and Satellite Systems","Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering","","","","10.1007/978-3-030-19156-6","Prof. Min JiaQing GuoWeixiao Meng","2019","http://link.springer.com/book/10.1007/978-3-030-19156-6","Book"
"Advances in Computer Entertainment","Lecture Notes in Computer Science","","","","10.1007/978-3-319-03161-3","Dennis ReidsmaHaruhiro KatayoseAnton Nijholt","2013","http://link.springer.com/book/10.1007/978-3-319-03161-3","Book"
"Applied Informatics","Communications in Computer and Information Science","","","","10.1007/978-3-030-61702-8","Hector FlorezProf. Sanjay Misra","2020","http://link.springer.com/book/10.1007/978-3-030-61702-8","Book"
"Systems, Software and Services Process Improvement","Communications in Computer and Information Science","","","","10.1007/978-3-030-56441-4","Murat YilmazProf. Dr. Jörg NiemannPaul ClarkeDr. Richard Messnarz","2020","http://link.springer.com/book/10.1007/978-3-030-56441-4","Book"
