Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Echtzeit 2019","Informatik aktuell","","","","10.1007/978-3-658-27808-3","Prof. Dr. Herwig Unger","2019","http://link.springer.com/book/10.1007/978-3-658-27808-3","Book"
"Software Engineering and Middleware","Lecture Notes in Computer Science","","","","10.1007/b107130","Thomas GschwindCecilia Mascolo","2005","http://link.springer.com/book/10.1007/b107130","Book"
"Tests and Proofs","Lecture Notes in Computer Science","","","","10.1007/978-3-642-38916-0","Margus VeanesLuca Viganò","2013","http://link.springer.com/book/10.1007/978-3-642-38916-0","Book"
"e-Technologies and Networks for Development","Communications in Computer and Information Science","","","","10.1007/978-3-642-22729-5","Jim James YonaziEliamani SedoyekaEzendu AriwaEyas El-Qawasmeh","2011","http://link.springer.com/book/10.1007/978-3-642-22729-5","Book"
"Recent Trends in Data Type Specification","Lecture Notes in Computer Science","","","","10.1007/3-540-61629-2","Magne HaveraaenOlaf OweOle-Johan Dahl","1996","http://link.springer.com/book/10.1007/3-540-61629-2","Book"
"Formal Techniques for Distributed Objects, Components, and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-39570-8","Elvira AlbertIvan Lanese","2016","http://link.springer.com/book/10.1007/978-3-319-39570-8","Book"
"Proceedings of the 2012 International Conference on Information Technology and Software Engineering","Lecture Notes in Electrical Engineering","","","","10.1007/978-3-642-34522-7","Wei LuGuoqiang CaiWeibin LiuWeiwei Xing","2013","http://link.springer.com/book/10.1007/978-3-642-34522-7","Book"
"Web Information Systems Engineering – WISE 2014 Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-319-20370-6","Boualem BenatallahAzer BestavrosBarbara CataniaArmin HallerYannis ManolopoulosAthena VakaliYanchun Zhang","2015","http://link.springer.com/book/10.1007/978-3-319-20370-6","Book"
"PRIMA 2015: Principles and Practice of Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-25524-8","Qingliang ChenPaolo TorroniSerena VillataJane HsuAndrea Omicini","2015","http://link.springer.com/book/10.1007/978-3-319-25524-8","Book"
"Engineering the Web in the Big Data Era","Lecture Notes in Computer Science","","","","10.1007/978-3-319-19890-3","Philipp CimianoFlavius FrasincarGeert-Jan HoubenDaniel Schwabe","2015","http://link.springer.com/book/10.1007/978-3-319-19890-3","Book"
"SPIN Model Checking and Software Verification","Lecture Notes in Computer Science","","","","10.1007/10722468","Klaus HavelundJohn PenixWillem Visser","2000","http://link.springer.com/book/10.1007/10722468","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-12736-1","Jacques Garrigue","2014","http://link.springer.com/book/10.1007/978-3-319-12736-1","Book"
"Open Source Systems: Adoption and Impact","IFIP Advances in Information and Communication Technology","","","","10.1007/978-3-319-17837-0","Ernesto DamianiFulvio FratiDirk RiehleAnthony I. Wasserman","2015","http://link.springer.com/book/10.1007/978-3-319-17837-0","Book"
"Advances in Multimedia Information Processing - PCM 2010","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15696-0","Guoping QiuKin Man LamHitoshi KiyaXiang-Yang XueC.-C. Jay KuoMichael S. Lew","2010","http://link.springer.com/book/10.1007/978-3-642-15696-0","Book"
"Infrastructure for Agents, Multi-Agent Systems, and Scalable Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/3-540-47772-1","Tom WagnerOmer F. Rana","2001","http://link.springer.com/book/10.1007/3-540-47772-1","Book"
"Engineering Societies in the Agents World V","Lecture Notes in Computer Science","","","","10.1007/b136158","Marie-Pierre GleizesAndrea OmiciniFranco Zambonelli","2005","http://link.springer.com/book/10.1007/b136158","Book"
"Software Process Change","Lecture Notes in Computer Science","","","","10.1007/11754305","Qing WangDietmar PfahlDavid M. RaffoPaul Wernick","2006","http://link.springer.com/book/10.1007/11754305","Book"
"Mathematical Foundations of Software Development","Lecture Notes in Computer Science","","","","10.1007/3-540-15198-2","Hartmut EhrigChristiane FloydMaurice NivatJames Thatcher","1985","http://link.springer.com/book/10.1007/3-540-15198-2","Book"
"Tools and Algorithms for the Construction and Analysis of Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-662-49674-9","Marsha ChechikJean-François Raskin","2016","http://link.springer.com/book/10.1007/978-3-662-49674-9","Book"
"Secure and Trust Computing, Data Management and Applications","Communications in Computer and Information Science","","","","10.1007/978-3-642-22339-6","James J. ParkJavier LopezSang-Soo YeoTaeshik ShonDavid Taniar","2011","http://link.springer.com/book/10.1007/978-3-642-22339-6","Book"
"Service Oriented and Cloud Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-319-24072-5","Schahram DustdarFrank LeymannMassimo Villari","2015","http://link.springer.com/book/10.1007/978-3-319-24072-5","Book"
"Generative Programming and Component Engineering","Lecture Notes in Computer Science","","","","10.1007/3-540-45821-2","Don BatoryCharles ConselWalid Taha","2002","http://link.springer.com/book/10.1007/3-540-45821-2","Book"
"Nordic Contributions in IS Research","Lecture Notes in Business Information Processing","","","","10.1007/978-3-319-09546-2","Trine Hald CommissoJacob NørbjergJan Pries-Heje","2014","http://link.springer.com/book/10.1007/978-3-319-09546-2","Book"
"Algebraic Methodology and Software Technology","Lecture Notes in Computer Science","","","","10.1007/3-540-45719-4","Hélène KirchnerChristophe Ringeissen","2002","http://link.springer.com/book/10.1007/3-540-45719-4","Book"
"Software Engineering for Resilient Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-030-30856-8","Dr. Radu CalinescuFelicita Di Giandomenico","2019","http://link.springer.com/book/10.1007/978-3-030-30856-8","Book"
"Multiagent System Technologies","Lecture Notes in Computer Science","","","","10.1007/978-3-642-04143-3","Lars BraubachWiebe van der HoekPaolo PettaAlexander Pokahr","2009","http://link.springer.com/book/10.1007/978-3-642-04143-3","Book"
"Service-Oriented and Cloud Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-40651-5","Kung-Kiu LauWinfried LamersdorfErnesto Pimentel","2013","http://link.springer.com/book/10.1007/978-3-642-40651-5","Book"
"Tests and Proofs","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13977-2","Gordon FraserAngelo Gargantini","2010","http://link.springer.com/book/10.1007/978-3-642-13977-2","Book"
"Applications and Theory of Petri Nets","Lecture Notes in Computer Science","","","","10.1007/978-3-642-13675-7","Johan LiliusWojciech Penczek","2010","http://link.springer.com/book/10.1007/978-3-642-13675-7","Book"
"Interactive Storytelling","Lecture Notes in Computer Science","","","","10.1007/978-3-030-92300-6","Alex MitchellDr. Mirjam Vosmeer","2021","http://link.springer.com/book/10.1007/978-3-030-92300-6","Book"
"NASA Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-319-57288-8","Clark BarrettMisty DaviesTemesghen Kahsai","2017","http://link.springer.com/book/10.1007/978-3-319-57288-8","Book"
"Adaptive Agents and Multi-Agent Systems II","Lecture Notes in Computer Science","","","","10.1007/b106974","Daniel KudenkoDimitar KazakovEduardo Alonso","2005","http://link.springer.com/book/10.1007/b106974","Book"
"S-BPM ONE - Running Processes","Communications in Computer and Information Science","","","","10.1007/978-3-642-36754-0","Herbert FischerJosef Schneeberger","2013","http://link.springer.com/book/10.1007/978-3-642-36754-0","Book"
"Verified Software: Theories, Tools, Experiments","Lecture Notes in Computer Science","","","","10.1007/978-3-642-15057-9","Gary T. LeavensPeter O’HearnSriram K. Rajamani","2010","http://link.springer.com/book/10.1007/978-3-642-15057-9","Book"
"Reliable Software Technologies — Ada-Europe '97","Lecture Notes in Computer Science","","","","10.1007/3-540-63114-3","Keith HardyJim Briggs","1997","http://link.springer.com/book/10.1007/3-540-63114-3","Book"
"Hybrid Systems: Computation and Control","Lecture Notes in Computer Science","","","","10.1007/b106766","Manfred MorariLothar Thiele","2005","http://link.springer.com/book/10.1007/b106766","Book"
"Web Information Systems and Technologies","Lecture Notes in Business Information Processing","","","","10.1007/978-3-642-22810-0","Joaquim FilipeJosé Cordeiro","2011","http://link.springer.com/book/10.1007/978-3-642-22810-0","Book"
"High Speed Networks and Multimedia Communications","Lecture Notes in Computer Science","","","","10.1007/b98322","Zoubir MammeriPascal Lorenz","2004","http://link.springer.com/book/10.1007/b98322","Book"
"System Analysis and Modeling: Language Profiles","Lecture Notes in Computer Science","","","","10.1007/11951148","Reinhard GotzheinRick Reed","2006","http://link.springer.com/book/10.1007/11951148","Book"
"Automated Reasoning","Lecture Notes in Computer Science","","","","10.1007/978-3-319-40229-1","Nicola OlivettiAshish Tiwari","2016","http://link.springer.com/book/10.1007/978-3-319-40229-1","Book"
"Formal Methods","Lecture Notes in Computer Science","","","","10.1007/978-3-319-95582-7","Dr. Klaus HavelundProf. Dr. Jan PeleskaProf. Bill RoscoeErik de Vink","2018","http://link.springer.com/book/10.1007/978-3-319-95582-7","Book"
"Computational Methods in Systems Biology","Lecture Notes in Computer Science","","","","10.1007/978-3-319-12982-2","Pedro MendesJoseph O. DadaKieran Smallbone","2014","http://link.springer.com/book/10.1007/978-3-319-12982-2","Book"
"Euro-Par 2010 Parallel Processing Workshops","Lecture Notes in Computer Science","","","","10.1007/978-3-642-21878-1","Mario R. GuarracinoFrédéric VivienJesper Larsson TräffMario CannatoroMarco DaneluttoAnders HastFrancesca PerlaAndreas KnüpferBeniamino Di MartinoMichael Alexander","2011","http://link.springer.com/book/10.1007/978-3-642-21878-1","Book"
"Software Engineering for Resilient Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-319-65948-0","Alexander RomanovskyElena A. Troubitsyna","2017","http://link.springer.com/book/10.1007/978-3-319-65948-0","Book"
"Applications and Theory of Petri Nets","Lecture Notes in Computer Science","","","","10.1007/978-3-642-02424-5","Giuliana FranceschinisKarsten Wolf","2009","http://link.springer.com/book/10.1007/978-3-642-02424-5","Book"
"Model Checking Software","Lecture Notes in Computer Science","","","","10.1007/978-3-030-30923-7","Fabrizio BiondiThomas Given-WilsonAxel Legay","2019","http://link.springer.com/book/10.1007/978-3-030-30923-7","Book"
"Computational Science and Its Applications – ICCSA 2014","Lecture Notes in Computer Science","","","","10.1007/978-3-319-09156-3","Beniamino MurganteSanjay MisraAna Maria A. C. RochaCarmelo TorreJorge Gustavo RochaMaria Irene FalcãoDavid TaniarBernady O. ApduhanOsvaldo Gervasi","2014","http://link.springer.com/book/10.1007/978-3-319-09156-3","Book"
"Distributed Computing and Networking","Lecture Notes in Computer Science","","","","10.1007/978-3-642-17679-1","Marcos K. AguileraHaifeng YuNitin H. VaidyaVikram SrinivasanRomit Roy Choudhury","2011","http://link.springer.com/book/10.1007/978-3-642-17679-1","Book"
"Programming Multi-Agent Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-642-03278-3","Koen V. HindriksAlexander PokahrSebastian Sardina","2009","http://link.springer.com/book/10.1007/978-3-642-03278-3","Book"
"Distributed Computing and Internet Technology","Lecture Notes in Computer Science","","","","10.1007/b104418","R. K. GhoshHrushikesha Mohanty","2005","http://link.springer.com/book/10.1007/b104418","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/b96702","David Schmidt","2004","http://link.springer.com/book/10.1007/b96702","Book"
"Advanced Research on Computer Science and Information Engineering","Communications in Computer and Information Science","","","","10.1007/978-3-642-21411-0","Gang ShenXiong Huang","2011","http://link.springer.com/book/10.1007/978-3-642-21411-0","Book"
"Artificial Intelligence and Computational Intelligence","Lecture Notes in Computer Science","","","","10.1007/978-3-642-23896-3","Hepu DengDuoqian MiaoJingsheng LeiFu Lee Wang","2011","http://link.springer.com/book/10.1007/978-3-642-23896-3","Book"
"Advanced Programming Environments","Lecture Notes in Computer Science","","","","10.1007/3-540-17189-4","Reidar ConradiTor M. DidriksenDag H. Wanvik","1986","http://link.springer.com/book/10.1007/3-540-17189-4","Book"
"Engineering Interactive Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-540-92698-6","Jan GulliksenMorton Borup HarningPhilippe PalanqueGerrit C. van der VeerJanet Wesson","2008","http://link.springer.com/book/10.1007/978-3-540-92698-6","Book"
"ESOP '90","Lecture Notes in Computer Science","","","","10.1007/3-540-52592-0","Neil Jones","1990","http://link.springer.com/book/10.1007/3-540-52592-0","Book"
"Advances in Learning Software Organizations","Lecture Notes in Computer Science","","","","10.1007/b98340","Grigori MelnikHarald Holz","2004","http://link.springer.com/book/10.1007/b98340","Book"
"Collaboration and Technology","Lecture Notes in Computer Science","","","","10.1007/978-3-319-63874-4","Carl GutwinSergio F. OchoaJulita VassilevaTomoo Inoue","2017","http://link.springer.com/book/10.1007/978-3-319-63874-4","Book"
"Programming Languages and Systems","Lecture Notes in Computer Science","","","","10.1007/978-3-662-49498-1","Peter Thiemann","2016","http://link.springer.com/book/10.1007/978-3-662-49498-1","Book"
"Topics in Performance Evaluation, Measurement and Characterization","Lecture Notes in Computer Science","","","","10.1007/978-3-642-32627-1","Raghunath NambiarMeikel Poess","2012","http://link.springer.com/book/10.1007/978-3-642-32627-1","Book"
"Frontier Computing","Lecture Notes in Electrical Engineering","","","","10.1007/978-981-10-0539-8","Jason C HungNeil Y. YenKuan-Ching Li","2016","http://link.springer.com/book/10.1007/978-981-10-0539-8","Book"
"Software Process Improvement","Lecture Notes in Computer Science","","","","10.1007/11586012","Ita RichardsonPekka AbrahamssonRichard Messnarz","2005","http://link.springer.com/book/10.1007/11586012","Book"
"Programming Languages and System Architectures","Lecture Notes in Computer Science","","","","10.1007/3-540-57840-4","Jürg Gutknecht","1994","http://link.springer.com/book/10.1007/3-540-57840-4","Book"
"Membrane Computing","Lecture Notes in Computer Science","","","","10.1007/978-3-642-36751-9","Erzsébet Csuhaj-VarjúMarian GheorgheGrzegorz RozenbergArto SalomaaGyörgy Vaszil","2013","http://link.springer.com/book/10.1007/978-3-642-36751-9","Book"
